season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
10	1	NLSP//NCJ	EMERALD	-	nv	35	NLSP	13	18	12	111	1	6	6	5	9	4	10	7	1	5	6	0	0	4	345	18	1	0	2	1	1	0	0	0.1	11.1	1.3	0.07692307692307693	8.538461538461538	0.8333333333333334	0.15384615384615385	0.9	0.5	0.6	34.5	1.2	0.017391304347826087	0	0	0.4	0.5	0	0.2222222222222222
10	1	NLSP//NCJ	Monarch	-	InTents	11	1	19	22	19	107	0	39	3	3	4	0	10	7	0	2	3	0	1	1	332	18	-12	1	4	2	0	0	0	0	10.7	1.9	0	5.631578947368421	0.6666666666666666	0.21052631578947367	0.4	0.3	3.9	33.2	13	0.11746987951807229	0.3333333333333333	0.3333333333333333	0.1	0.18181818181818182	0	0
10	1	NLSP//NCJ	Monarch	-	eee	57	2	2	8	2	12	0	176	6	25	30	4	10	1	0	2	2	0	8	5	248	18	12	8	1	0	2	0	0	0	1.2	0.2	0	6	1	0.5	3	2.5	17.6	24.8	7.04	0.7096774193548387	0.32	0.32	0.5	3.75	0	0.2222222222222222
10	1	NLSP//NCJ	Monarch	-	Tim Hortons	45	NCJ	28	40	27	133	0	47	13	18	32	4	20	10	0	7	13	0	3	14	677	36	-11	2	11	2	0	1	0	0	6.65	1.4	0	4.75	0.5384615384615384	0.39285714285714285	1.6	0.9	2.35	33.85	2.611111111111111	0.06942392909896603	0.16666666666666666	0.1111111111111111	0.7	0.8	1	0.1111111111111111
10	1	NLSP//NCJ	Monarch	-	d0pe	68	NLSP	39	39	34	273	4	27	5	9	15	7	20	15	1	15	16	3	3	6	517	36	11	2	7	2	2	0	0	0.2	13.65	1.95	0.10256410256410256	7	0.9375	0.1794871794871795	0.75	0.45	1.35	25.85	3	0.05222437137330754	0.3333333333333333	0.2222222222222222	0.3	0.38461538461538464	1	0.19444444444444445
10	1	NLSP//NCJ	Monarch	-	OJdude	64	NCJ	19	31	18	89	1	186	13	22	28	5	20	3	1	6	7	0	6	6	677	36	-11	6	11	4	0	0	0	0.05	4.45	0.95	0.05263157894736842	4.684210526315789	0.8571428571428571	0.5789473684210527	1.4	1.1	9.3	33.85	8.454545454545455	0.27474150664697194	0.2727272727272727	0.2727272727272727	0.3	0.9032258064516129	0	0.1388888888888889
10	1	NLSP//NCJ	Monarch	-	Fuzzy	91	NLSP	11	19	9	75	2	380	10	27	37	1	20	6	0	4	4	2	6	10	517	36	11	10	2	0	1	0	0	0.1	3.75	0.55	0.18181818181818182	6.818181818181818	1	0.18181818181818182	1.85	1.35	19	25.85	14.074074074074074	0.7350096711798839	0.2222222222222222	0.37037037037037035	0.5	1.9473684210526316	0	0.027777777777777776
10	1	NLSP//NCJ	Monarch	-	Gman8181	61	2	21	15	14	182	7	57	1	4	5	3	10	8	2	6	9	3	3	1	248	18	12	3	4	4	0	0	2	0.7	18.2	2.1	0.3333333333333333	8.666666666666666	0.6666666666666666	0.19047619047619047	0.5	0.4	5.7	24.8	14.25	0.22983870967741934	0.75	0.75	0.1	0.3333333333333333	0	0.16666666666666666
10	1	NLSP//NCJ	Monarch	-	Dodge	90	NCJ	12	18	10	77	2	258	8	23	31	5	20	0	1	3	4	0	5	8	677	36	-11	8	5	4	0	0	0	0.1	3.85	0.6	0.16666666666666666	6.416666666666667	0.75	0.4166666666666667	1.55	1.15	12.9	33.85	11.217391304347826	0.3810930576070901	0.21739130434782608	0.34782608695652173	0.4	1.7222222222222223	0	0.1388888888888889
10	1	NLSP//NCJ	Monarch	-	Jorge	39	NLSP	2	15	2	11	0	209	13	17	22	1	10	2	0	1	1	0	7	5	269	18	-1	9	0	0	1	0	0	0	1.1	0.2	0	5.5	1	0	2.2	1.7	20.9	26.9	12.294117647058824	0.7769516728624535	0.4117647058823529	0.5294117647058824	0.5	1.4666666666666666	0	0.05555555555555555
10	1	NLSP//NCJ	Monarch	-	keithstoned1	40	NLSP	15	20	13	124	2	16	7	2	8	2	10	9	0	5	7	2	0	6	269	18	-1	0	3	2	0	0	0	0.2	12.4	1.5	0.13333333333333333	8.266666666666667	0.7142857142857143	0.2	0.8	0.2	1.6	26.9	8	0.05947955390334572	0	0	0.6	0.4	0	0.1111111111111111
10	1	NLSP//NCJ	Monarch	-	nv	35	NCJ	13	18	12	111	1	6	6	5	9	4	10	7	1	5	6	0	0	4	345	18	1	0	2	1	1	0	0	0.1	11.1	1.3	0.07692307692307693	8.538461538461538	0.8333333333333334	0.15384615384615385	0.9	0.5	0.6	34.5	1.2	0.017391304347826087	0	0	0.4	0.5	0	0.2222222222222222
10	1	NCD//NTRS	EMERALD	-	Mufro	57	NTRS	31	43	29	190	2	64	14	10	18	4	20	10	2	6	10	1	1	8	560	36	-1	0	12	3	0	1	0	0.1	9.5	1.55	0.06451612903225806	6.129032258064516	0.6	0.3870967741935484	0.9	0.5	3.2	28	6.4	0.11428571428571428	0.1	0	0.4	0.4186046511627907	0	0.1111111111111111
10	1	NCD//NTRS	EMERALD	-	Frozty	36	NCD	3	8	3	8	0	263	5	13	22	1	11	0	0	0	0	0	8	9	450	36	1	9	1	0	0	0	0	0	0.7272727272727273	0.2727272727272727	0	2.6666666666666665	0	0.3333333333333333	2	1.1818181818181819	23.90909090909091	40.90909090909091	20.23076923076923	0.5844444444444444	0.6153846153846154	0.6923076923076923	0.8181818181818182	2.75	0	0.027777777777777776
10	1	NCD//NTRS	EMERALD	-	distraction	103	NCD	13	21	12	57	1	358	9	32	45	6	20	1	0	2	6	0	14	13	450	36	1	14	3	1	2	0	0	0.05	2.85	0.65	0.07692307692307693	4.384615384615385	0.3333333333333333	0.23076923076923078	2.25	1.6	17.9	22.5	11.1875	0.7955555555555556	0.4375	0.4375	0.65	2.142857142857143	0	0.16666666666666666
10	1	NCD//NTRS	EMERALD	-	gh0st	95	NTRS	14	24	10	68	4	289	14	34	41	3	20	5	1	3	6	4	9	7	560	36	-1	10	7	2	0	0	0	0.2	3.4	0.7	0.2857142857142857	4.857142857142857	0.5	0.5	2.05	1.7	14.45	28	8.5	0.5160714285714286	0.2647058823529412	0.29411764705882354	0.35	1.7083333333333333	0	0.08333333333333333
