season	week	game	half	team1	team2	t1score	t2score
11	3	Birch	1	MBOP	MSH	3	4
11	3	Birch	2	MBOP	MSH	1	5
11	3	Birch	OT	MBOP	MSH	0	0
11	3	Transilio	1	MBOP	MSH	1	3
11	3	Transilio	2	MBOP	MSH	3	5
11	3	Transilio	OT	MBOP	MSH	0	0
11	4	Transilio	1	MBD	MDOF	6	2
11	4	Transilio	2	MBD	MDOF	7	0
11	4	Transilio	OT	MBD	MDOF	0	0
11	4	Jardim	1	MBD	MDOF	10	1
11	4	Jardim	2	MBD	MDOF	9	2
11	4	Jardim	OT	MBD	MDOF	0	0
11	4	Transilio	1	MHR	MBOP	3	2
11	4	Transilio	2	MHR	MBOP	1	7
11	4	Transilio	OT	MHR	MBOP	0	0
11	4	Jardim	1	MHR	MBOP	3	8
11	4	Jardim	2	MHR	MBOP	7	12
11	4	Jardim	OT	MHR	MBOP	0	0
11	4	Transilio	1	MBNH	MLC	1	3
11	4	Transilio	2	MBNH	MLC	2	5
11	4	Transilio	OT	MBNH	MLC	0	0
11	4	Jardim	1	MBNH	MLC	4	5
11	4	Jardim	2	MBNH	MLC	4	4
11	4	Jardim	OT	MBNH	MLC	0	0
11	4	Transilio	1	MSH	MHGW	5	2
11	4	Transilio	2	MSH	MHGW	5	2
11	4	Transilio	OT	MSH	MHGW	0	0
11	4	Jardim	1	MSH	MHGW	7	4
11	4	Jardim	2	MSH	MHGW	3	5
11	4	Jardim	OT	MSH	MHGW	0	0
11	4	Transilio	1	MMBM	MTRS	2	6
11	4	Transilio	2	MMBM	MTRS	4	1
11	4	Transilio	OT	MMBM	MTRS	0	0
11	4	Jardim	1	MMBM	MTRS	3	0
11	4	Jardim	2	MMBM	MTRS	6	8
11	4	Jardim	OT	MMBM	MTRS	0	0
11	4	Transilio	1	MTHS	MROP	2	1
11	4	Transilio	2	MTHS	MROP	7	1
11	4	Transilio	OT	MTHS	MROP	0	0
11	4	Jardim	1	MTHS	MROP	7	2
11	4	Jardim	2	MTHS	MROP	5	4
11	4	Jardim	OT	MTHS	MROP	0	0
11	5	Jardim	1	MDOF	MBNH	5	2
11	5	Jardim	2	MDOF	MBNH	7	3
11	5	Jardim	OT	MDOF	MBNH	0	0
11	5	Scorpio	1	MDOF	MBNH	3	2
11	5	Scorpio	2	MDOF	MBNH	3	1
11	5	Scorpio	OT	MDOF	MBNH	0	0
11	5	Jardim	1	MLC	MBOP	5	6
11	5	Jardim	2	MLC	MBOP	6	5
11	5	Jardim	OT	MLC	MBOP	0	0
11	5	Scorpio	1	MLC	MBOP	3	4
11	5	Scorpio	2	MLC	MBOP	2	6
11	5	Scorpio	OT	MLC	MBOP	0	0
11	5	Jardim	1	MBD	MHR	7	2
11	5	Jardim	2	MBD	MHR	5	1
11	5	Jardim	OT	MBD	MHR	0	0
11	5	Scorpio	1	MBD	MHR	5	3
11	5	Scorpio	2	MBD	MHR	5	1
11	5	Scorpio	OT	MBD	MHR	0	0
11	5	Jardim	1	MHGW	MTHS	5	3
11	5	Jardim	2	MHGW	MTHS	2	9
11	5	Jardim	OT	MHGW	MTHS	0	0
11	5	Scorpio	1	MHGW	MTHS	3	5
11	5	Scorpio	2	MHGW	MTHS	1	2
11	5	Scorpio	OT	MHGW	MTHS	0	0
11	5	Jardim	1	MROP	MTRS	1	3
11	5	Jardim	2	MROP	MTRS	4	6
11	5	Jardim	OT	MROP	MTRS	0	0
11	5	Scorpio	1	MROP	MTRS	1	3
11	5	Scorpio	2	MROP	MTRS	3	3
11	5	Scorpio	OT	MROP	MTRS	0	0
11	5	Jardim	1	MSH	MMBM	4	7
11	5	Jardim	2	MSH	MMBM	5	4
11	5	Jardim	OT	MSH	MMBM	0	0
11	5	Scorpio	1	MSH	MMBM	4	5
11	5	Scorpio	2	MSH	MMBM	9	2
11	5	Scorpio	OT	MSH	MMBM	0	0
11	6	Scorpio	1	MHR	MTHS	1	5
11	6	Scorpio	2	MHR	MTHS	1	1
11	6	Scorpio	OT	MHR	MTHS	0	0
11	6	EMERALD	1	MHR	MTHS	5	4
11	6	EMERALD	2	MHR	MTHS	7	3
11	6	EMERALD	OT	MHR	MTHS	0	0
11	6	Scorpio	1	MBD	MTRS	9	1
11	6	Scorpio	2	MBD	MTRS	3	3
11	6	Scorpio	OT	MBD	MTRS	0	0
11	6	EMERALD	1	MBD	MTRS	3	5
11	6	EMERALD	2	MBD	MTRS	3	3
11	6	EMERALD	OT	MBD	MTRS	0	0
11	6	Scorpio	1	MBOP	MHGW	6	4
11	6	Scorpio	2	MBOP	MHGW	6	1
11	6	Scorpio	OT	MBOP	MHGW	0	0
11	6	EMERALD	1	MBOP	MHGW	11	2
11	6	EMERALD	2	MBOP	MHGW	13	3
11	6	EMERALD	OT	MBOP	MHGW	0	0
11	6	Scorpio	1	MLC	MMBM	2	3
11	6	Scorpio	2	MLC	MMBM	2	10
11	6	Scorpio	OT	MLC	MMBM	0	0
11	6	EMERALD	1	MLC	MMBM	1	8
11	6	EMERALD	2	MLC	MMBM	5	10
11	6	EMERALD	OT	MLC	MMBM	0	0
11	6	Scorpio	1	MDOF	MROP	1	6
11	6	Scorpio	2	MDOF	MROP	9	1
11	6	Scorpio	OT	MDOF	MROP	0	0
11	6	EMERALD	1	MDOF	MROP	2	6
11	6	EMERALD	2	MDOF	MROP	4	3
11	6	EMERALD	OT	MDOF	MROP	0	0
11	7	EMERALD	1	MBNH	MBOP	1	8
11	7	EMERALD	2	MBNH	MBOP	4	10
11	7	EMERALD	OT	MBNH	MBOP	0	0
11	7	Pilot	1	MBNH	MBOP	2	8
11	7	Pilot	2	MBNH	MBOP	2	10
11	7	Pilot	OT	MBNH	MBOP	0	0
11	7	EMERALD	1	MLC	MBD	7	6
11	7	EMERALD	2	MLC	MBD	0	2
11	7	EMERALD	OT	MLC	MBD	0	0
11	7	Pilot	1	MLC	MBD	1	7
11	7	Pilot	2	MLC	MBD	3	2
11	7	Pilot	OT	MLC	MBD	0	0
11	7	EMERALD	1	MDOF	MHR	5	3
11	7	EMERALD	2	MDOF	MHR	1	8
11	7	EMERALD	OT	MDOF	MHR	0	0
11	7	Pilot	1	MDOF	MHR	3	4
11	7	Pilot	2	MDOF	MHR	7	4
11	7	Pilot	OT	MDOF	MHR	0	0
11	7	EMERALD	1	MTHS	MTRS	4	2
11	7	EMERALD	2	MTHS	MTRS	9	5
11	7	EMERALD	OT	MTHS	MTRS	0	0
11	7	Pilot	1	MTHS	MTRS	2	3
11	7	Pilot	2	MTHS	MTRS	3	1
11	7	Pilot	OT	MTHS	MTRS	0	0
11	7	EMERALD	1	MROP	MSH	2	2
11	7	EMERALD	2	MROP	MSH	2	4
11	7	EMERALD	OT	MROP	MSH	0	0
11	7	Pilot	1	MROP	MSH	3	6
11	7	Pilot	2	MROP	MSH	0	6
11	7	Pilot	OT	MROP	MSH	0	0
11	7	EMERALD	1	MHGW	MMBM	3	4
11	7	EMERALD	2	MHGW	MMBM	3	4
11	7	EMERALD	OT	MHGW	MMBM	0	0
11	7	Pilot	1	MHGW	MMBM	2	5
11	7	Pilot	2	MHGW	MMBM	2	4
11	7	Pilot	OT	MHGW	MMBM	0	0
11	3	Birch	1	MBD	MMBM	0	2
11	3	Birch	2	MBD	MMBM	2	2
11	3	Birch	OT	MBD	MMBM	0	0
11	3	Transilio	1	MBD	MMBM	4	6
11	3	Transilio	2	MBD	MMBM	1	6
11	3	Transilio	OT	MBD	MMBM	0	0
11	6	Community	1	MBNH	MSH	1	4
11	6	Community	2	MBNH	MSH	2	2
11	6	Community	OT	MBNH	MSH	0	0
11	6	EMERALD	1	MBNH	MSH	1	5
11	6	EMERALD	2	MBNH	MSH	4	4
11	6	EMERALD	OT	MBNH	MSH	0	0
12	1	Pilot	1	MTC	MLC	3	2
12	1	Pilot	2	MTC	MLC	1	1
12	1	Pilot	OT	MTC	MLC	0	0
12	1	Rush	1	MTC	MLC	7	1
12	1	Rush	2	MTC	MLC	3	3
12	1	Rush	OT	MTC	MLC	0	0
12	1	Pilot	1	MBD	MORB	4	3
12	1	Pilot	2	MBD	MORB	4	4
12	1	Pilot	OT	MBD	MORB	0	0
12	1	Rush	1	MBD	MORB	6	0
12	1	Rush	2	MBD	MORB	4	2
12	1	Rush	OT	MBD	MORB	0	0
12	1	Pilot	1	MDOF	MMT	0	4
12	1	Pilot	2	MDOF	MMT	0	3
12	1	Pilot	OT	MDOF	MMT	0	0
12	1	Rush	1	MDOF	MMT	4	6
12	1	Rush	2	MDOF	MMT	1	10
12	1	Rush	OT	MDOF	MMT	0	0
12	1	Pilot	1	MACP	MAC	1	0
12	1	Pilot	2	MACP	MAC	3	5
12	1	Pilot	OT	MACP	MAC	0	0
12	1	Rush	1	MACP	MAC	2	5
12	1	Rush	2	MACP	MAC	3	5
12	1	Rush	OT	MACP	MAC	0	0
12	1	Pilot	1	MTRS	MMBM	1	0
12	1	Pilot	2	MTRS	MMBM	1	2
12	1	Pilot	OT	MTRS	MMBM	3	5
12	1	Rush	1	MTRS	MMBM	5	1
12	1	Rush	2	MTRS	MMBM	1	4
12	1	Rush	OT	MTRS	MMBM	0	0
12	1	Pilot	1	MBNH	MHGW	7	1
12	1	Pilot	2	MBNH	MHGW	2	3
12	1	Pilot	OT	MBNH	MHGW	0	0
12	1	Rush	1	MBNH	MHGW	3	2
12	1	Rush	2	MBNH	MHGW	3	3
12	1	Rush	OT	MBNH	MHGW	0	0
12	3	Cedar	1	MLC	MACP	3	8
12	3	Cedar	2	MLC	MACP	5	4
12	3	Cedar	OT	MLC	MACP	0	0
12	3	Scorpio	1	MLC	MACP	3	2
12	3	Scorpio	2	MLC	MACP	3	1
12	3	Scorpio	OT	MLC	MACP	0	0
12	2	Rush	1	MLC	MMT	3	5
12	2	Rush	2	MLC	MMT	5	6
12	2	Rush	OT	MLC	MMT	0	0
12	2	Cedar	1	MLC	MMT	1	6
12	2	Cedar	2	MLC	MMT	2	5
12	2	Cedar	OT	MLC	MMT	0	0
12	2	Rush	1	MTC	MBD	3	4
12	2	Rush	2	MTC	MBD	3	3
12	2	Rush	OT	MTC	MBD	0	0
12	2	Cedar	1	MTC	MBD	10	3
12	2	Cedar	2	MTC	MBD	9	2
12	2	Cedar	OT	MTC	MBD	0	0
12	2	Rush	1	MDOF	MORB	3	6
12	2	Rush	2	MDOF	MORB	4	7
12	2	Rush	OT	MDOF	MORB	0	0
12	2	Cedar	1	MDOF	MORB	4	11
12	2	Cedar	2	MDOF	MORB	3	8
12	2	Cedar	OT	MDOF	MORB	0	0
12	2	Rush	1	MACP	MHGW	2	3
12	2	Rush	2	MACP	MHGW	0	2
12	2	Rush	OT	MACP	MHGW	0	0
12	2	Cedar	1	MACP	MHGW	4	7
12	2	Cedar	2	MACP	MHGW	4	4
12	2	Cedar	OT	MACP	MHGW	0	0
12	2	Rush	1	MAC	MTRS	4	1
12	2	Rush	2	MAC	MTRS	5	3
12	2	Rush	OT	MAC	MTRS	0	0
12	2	Cedar	1	MAC	MTRS	4	1
12	2	Cedar	2	MAC	MTRS	7	2
12	2	Cedar	OT	MAC	MTRS	0	0
12	2	Rush	1	MBNH	MMBM	4	5
12	2	Rush	2	MBNH	MMBM	3	2
12	2	Rush	OT	MBNH	MMBM	3	1
12	2	Cedar	1	MBNH	MMBM	3	3
12	2	Cedar	2	MBNH	MMBM	6	4
12	2	Cedar	OT	MBNH	MMBM	0	0
12	3	Cedar	1	MTC	MAC	3	2
12	3	Cedar	2	MTC	MAC	5	5
12	3	Cedar	OT	MTC	MAC	0	0
12	3	Scorpio	1	MTC	MAC	3	7
12	3	Scorpio	2	MTC	MAC	4	5
12	3	Scorpio	OT	MTC	MAC	0	0
12	3	Cedar	1	MMT	MHGW	2	4
12	3	Cedar	2	MMT	MHGW	1	11
12	3	Cedar	OT	MMT	MHGW	0	0
12	3	Scorpio	1	MMT	MHGW	0	2
12	3	Scorpio	2	MMT	MHGW	5	2
12	3	Scorpio	OT	MMT	MHGW	0	0
12	3	Cedar	1	MBD	MTRS	1	4
12	3	Cedar	2	MBD	MTRS	4	6
12	3	Cedar	OT	MBD	MTRS	0	0
12	3	Scorpio	1	MBD	MTRS	2	3
12	3	Scorpio	2	MBD	MTRS	9	6
12	3	Scorpio	OT	MBD	MTRS	0	0
12	3	Cedar	1	MORB	MMBM	1	4
12	3	Cedar	2	MORB	MMBM	4	9
12	3	Cedar	OT	MORB	MMBM	0	0
12	3	Scorpio	1	MORB	MMBM	2	2
12	3	Scorpio	2	MORB	MMBM	3	6
12	3	Scorpio	OT	MORB	MMBM	0	0
12	3	Cedar	1	MDOF	MBNH	2	5
12	3	Cedar	2	MDOF	MBNH	0	10
12	3	Cedar	OT	MDOF	MBNH	0	0
12	3	Scorpio	1	MDOF	MBNH	1	9
12	3	Scorpio	2	MDOF	MBNH	1	6
12	3	Scorpio	OT	MDOF	MBNH	0	0
12	4	Scorpio	1	MLC	MBD	5	2
12	4	Scorpio	2	MLC	MBD	3	5
12	4	Scorpio	OT	MLC	MBD	0	0
12	4	Transilio	1	MLC	MBD	2	4
12	4	Transilio	2	MLC	MBD	4	5
12	4	Transilio	OT	MLC	MBD	0	0
12	4	Scorpio	1	MTC	MDOF	4	2
12	4	Scorpio	2	MTC	MDOF	3	6
12	4	Scorpio	OT	MTC	MDOF	0	0
12	4	Transilio	1	MTC	MDOF	4	2
12	4	Transilio	2	MTC	MDOF	5	1
12	4	Transilio	OT	MTC	MDOF	0	0
12	4	Scorpio	1	MMT	MORB	3	3
12	4	Scorpio	2	MMT	MORB	3	6
12	4	Scorpio	OT	MMT	MORB	0	0
12	4	Transilio	1	MMT	MORB	1	6
12	4	Transilio	2	MMT	MORB	5	5
12	4	Transilio	OT	MMT	MORB	0	0
12	4	Scorpio	1	MACP	MTRS	0	4
12	4	Scorpio	2	MACP	MTRS	5	3
12	4	Scorpio	OT	MACP	MTRS	0	0
12	4	Transilio	1	MACP	MTRS	1	6
12	4	Transilio	2	MACP	MTRS	3	2
12	4	Transilio	OT	MACP	MTRS	0	0
12	4	Scorpio	1	MAC	MBNH	4	4
12	4	Scorpio	2	MAC	MBNH	3	4
12	4	Scorpio	OT	MAC	MBNH	0	0
12	4	Transilio	1	MAC	MBNH	2	5
12	4	Transilio	2	MAC	MBNH	1	3
12	4	Transilio	OT	MAC	MBNH	0	0
12	4	Scorpio	1	MHGW	MMBM	3	2
12	4	Scorpio	2	MHGW	MMBM	3	1
12	4	Scorpio	OT	MHGW	MMBM	0	0
12	4	Transilio	1	MHGW	MMBM	3	2
12	4	Transilio	2	MHGW	MMBM	6	2
12	4	Transilio	OT	MHGW	MMBM	0	0
12	5	Transilio	1	MLC	MHGW	3	3
12	5	Transilio	2	MLC	MHGW	3	2
12	5	Transilio	OT	MLC	MHGW	0	0
12	5	Constriction	1	MLC	MHGW	1	3
12	5	Constriction	2	MLC	MHGW	3	3
12	5	Constriction	OT	MLC	MHGW	0	0
12	5	Transilio	1	MTC	MTRS	2	6
12	5	Transilio	2	MTC	MTRS	3	7
12	5	Transilio	OT	MTC	MTRS	0	0
12	5	Constriction	1	MTC	MTRS	1	0
12	5	Constriction	2	MTC	MTRS	2	6
12	5	Constriction	OT	MTC	MTRS	0	0
12	5	Transilio	1	MDOF	MMBM	1	2
12	5	Transilio	2	MDOF	MMBM	3	4
12	5	Transilio	OT	MDOF	MMBM	0	0
12	5	Constriction	1	MDOF	MMBM	2	4
12	5	Constriction	2	MDOF	MMBM	0	5
12	5	Constriction	OT	MDOF	MMBM	0	0
12	5	Transilio	1	MMT	MACP	9	0
12	5	Transilio	2	MMT	MACP	2	5
12	5	Transilio	OT	MMT	MACP	0	0
12	5	Constriction	1	MMT	MACP	3	2
12	5	Constriction	2	MMT	MACP	7	1
12	5	Constriction	OT	MMT	MACP	0	0
12	5	Transilio	1	MBD	MAC	1	4
12	5	Transilio	2	MBD	MAC	3	1
12	5	Transilio	OT	MBD	MAC	0	0
12	5	Constriction	1	MBD	MAC	1	6
12	5	Constriction	2	MBD	MAC	3	2
12	5	Constriction	OT	MBD	MAC	0	0
12	5	Transilio	1	MORB	MBNH	1	3
12	5	Transilio	2	MORB	MBNH	7	2
12	5	Transilio	OT	MORB	MBNH	0	0
12	5	Constriction	1	MORB	MBNH	2	0
12	5	Constriction	2	MORB	MBNH	5	2
12	5	Constriction	OT	MORB	MBNH	0	0
12	6	Constriction	1	MLC	MDOF	1	2
12	6	Constriction	2	MLC	MDOF	3	4
12	6	Constriction	OT	MLC	MDOF	0	0
12	6	EMERALD	1	MLC	MDOF	2	3
12	6	EMERALD	2	MLC	MDOF	5	6
12	6	EMERALD	OT	MLC	MDOF	0	0
12	6	Constriction	1	MTC	MORB	2	0
12	6	Constriction	2	MTC	MORB	3	3
12	6	Constriction	OT	MTC	MORB	0	0
12	6	EMERALD	1	MTC	MORB	7	4
12	6	EMERALD	2	MTC	MORB	7	2
12	6	EMERALD	OT	MTC	MORB	0	0
12	6	Constriction	1	MMT	MBD	0	2
12	6	Constriction	2	MMT	MBD	1	0
12	6	Constriction	OT	MMT	MBD	0	0
12	6	EMERALD	1	MMT	MBD	6	5
12	6	EMERALD	2	MMT	MBD	2	5
12	6	EMERALD	OT	MMT	MBD	0	0
12	6	Constriction	1	MACP	MBNH	2	7
12	6	Constriction	2	MACP	MBNH	2	5
12	6	Constriction	OT	MACP	MBNH	0	0
12	6	EMERALD	1	MACP	MBNH	2	5
12	6	EMERALD	2	MACP	MBNH	0	12
12	6	EMERALD	OT	MACP	MBNH	0	0
12	6	Constriction	1	MAC	MMBM	2	2
12	6	Constriction	2	MAC	MMBM	7	1
12	6	Constriction	OT	MAC	MMBM	0	0
12	6	EMERALD	1	MAC	MMBM	9	4
12	6	EMERALD	2	MAC	MMBM	4	3
12	6	EMERALD	OT	MAC	MMBM	0	0
12	6	Constriction	1	MHGW	MTRS	3	6
12	6	Constriction	2	MHGW	MTRS	6	2
12	6	Constriction	OT	MHGW	MTRS	0	0
12	6	EMERALD	1	MHGW	MTRS	6	1
12	6	EMERALD	2	MHGW	MTRS	11	5
12	6	EMERALD	OT	MHGW	MTRS	0	0
12	7	EMERALD	1	MLC	MORB	2	6
12	7	EMERALD	2	MLC	MORB	3	1
12	7	EMERALD	OT	MLC	MORB	0	0
12	7	Pilot	1	MLC	MORB	4	3
12	7	Pilot	2	MLC	MORB	1	5
12	7	Pilot	OT	MLC	MORB	0	0
12	7	EMERALD	1	MTC	MMT	2	7
12	7	EMERALD	2	MTC	MMT	1	9
12	7	EMERALD	OT	MTC	MMT	0	0
12	7	Pilot	1	MTC	MMT	1	6
12	7	Pilot	2	MTC	MMT	1	2
12	7	Pilot	OT	MTC	MMT	0	0
12	7	EMERALD	1	MDOF	MBD	2	9
12	7	EMERALD	2	MDOF	MBD	2	5
12	7	EMERALD	OT	MDOF	MBD	0	0
12	7	Pilot	1	MDOF	MBD	4	6
12	7	Pilot	2	MDOF	MBD	2	4
12	7	Pilot	OT	MDOF	MBD	0	0
12	7	EMERALD	1	MACP	MMBM	1	19
12	7	EMERALD	2	MACP	MMBM	4	8
12	7	EMERALD	OT	MACP	MMBM	0	0
12	7	Pilot	1	MACP	MMBM	1	8
12	7	Pilot	2	MACP	MMBM	2	2
12	7	Pilot	OT	MACP	MMBM	0	0
12	7	EMERALD	1	MAC	MHGW	1	2
12	7	EMERALD	2	MAC	MHGW	4	9
12	7	EMERALD	OT	MAC	MHGW	0	0
12	7	Pilot	1	MAC	MHGW	6	3
12	7	Pilot	2	MAC	MHGW	3	2
12	7	Pilot	OT	MAC	MHGW	0	0
12	7	EMERALD	1	MBNH	MTRS	1	10
12	7	EMERALD	2	MBNH	MTRS	5	4
12	7	EMERALD	OT	MBNH	MTRS	0	0
12	7	Pilot	1	MBNH	MTRS	6	2
12	7	Pilot	2	MBNH	MTRS	9	2
12	7	Pilot	OT	MBNH	MTRS	0	0
13	1	EMERALD	1	MOD	MBBC	2	2
13	1	EMERALD	2	MOD	MBBC	3	2
13	1	EMERALD	OT	MOD	MBBC	0	0
13	1	Cedar	1	MOD	MBBC	0	3
13	1	Cedar	2	MOD	MBBC	5	5
13	1	Cedar	OT	MOD	MBBC	0	0
13	1	EMERALD	1	MTC	MNYT	6	3
13	1	EMERALD	2	MTC	MNYT	6	4
13	1	EMERALD	OT	MTC	MNYT	0	0
13	1	Cedar	1	MTC	MNYT	4	4
13	1	Cedar	2	MTC	MNYT	2	1
13	1	Cedar	OT	MTC	MNYT	0	0
13	1	EMERALD	1	MCJ	MBD	1	4
13	1	EMERALD	2	MCJ	MBD	2	4
13	1	EMERALD	OT	MCJ	MBD	0	0
13	1	Cedar	1	MCJ	MBD	4	2
13	1	Cedar	2	MCJ	MBD	1	6
13	1	Cedar	OT	MCJ	MBD	0	0
13	1	EMERALD	1	MSPK	MS7J	5	0
13	1	EMERALD	2	MSPK	MS7J	10	4
13	1	EMERALD	OT	MSPK	MS7J	0	0
13	1	Cedar	1	MSPK	MS7J	3	3
13	1	Cedar	2	MSPK	MS7J	3	1
13	1	Cedar	OT	MSPK	MS7J	0	0
13	1	EMERALD	1	MBNH	MTRS	8	3
13	1	EMERALD	2	MBNH	MTRS	4	5
13	1	EMERALD	OT	MBNH	MTRS	0	0
13	1	Cedar	1	MBNH	MTRS	2	4
13	1	Cedar	2	MBNH	MTRS	5	1
13	1	Cedar	OT	MBNH	MTRS	0	0
13	1	EMERALD	1	RHCP	M13S	2	6
13	1	EMERALD	2	RHCP	M13S	4	1
13	1	EMERALD	OT	RHCP	M13S	0	0
13	1	Cedar	1	RHCP	M13S	1	2
13	1	Cedar	2	RHCP	M13S	7	2
13	1	Cedar	OT	RHCP	M13S	0	0
13	2	Cedar	1	MCJ	MOD	3	5
13	2	Cedar	2	MCJ	MOD	5	4
13	2	Cedar	OT	MCJ	MOD	0	0
13	2	Transilio	1	MCJ	MOD	2	3
13	2	Transilio	2	MCJ	MOD	1	5
13	2	Transilio	OT	MCJ	MOD	0	0
13	2	Cedar	1	MNYT	MBBC	2	8
13	2	Cedar	2	MNYT	MBBC	2	9
13	2	Cedar	OT	MNYT	MBBC	0	0
13	2	Transilio	1	MNYT	MBBC	0	2
13	2	Transilio	2	MNYT	MBBC	2	3
13	2	Transilio	OT	MNYT	MBBC	0	0
13	2	Cedar	1	MBD	MTC	11	1
13	2	Cedar	2	MBD	MTC	7	6
13	2	Cedar	OT	MBD	MTC	0	0
13	2	Transilio	1	MBD	MTC	4	3
13	2	Transilio	2	MBD	MTC	4	1
13	2	Transilio	OT	MBD	MTC	0	0
13	2	Cedar	1	RHCP	MSPK	7	4
13	2	Cedar	2	RHCP	MSPK	4	5
13	2	Cedar	OT	RHCP	MSPK	0	0
13	2	Transilio	1	RHCP	MSPK	0	4
13	2	Transilio	2	RHCP	MSPK	3	4
13	2	Transilio	OT	RHCP	MSPK	0	0
13	2	Cedar	1	MTRS	MS7J	2	5
13	2	Cedar	2	MTRS	MS7J	3	5
13	2	Cedar	OT	MTRS	MS7J	0	0
13	2	Transilio	1	MTRS	MS7J	4	1
13	2	Transilio	2	MTRS	MS7J	3	3
13	2	Transilio	OT	MTRS	MS7J	0	0
13	2	Cedar	1	M13S	MBNH	4	4
13	2	Cedar	2	M13S	MBNH	2	1
13	2	Cedar	OT	M13S	MBNH	0	0
13	2	Transilio	1	M13S	MBNH	2	1
13	2	Transilio	2	M13S	MBNH	3	3
13	2	Transilio	OT	M13S	MBNH	0	0
13	3	Transilio	1	MBBC	RHCP	1	4
13	3	Transilio	2	MBBC	RHCP	1	1
13	3	Transilio	OT	MBBC	RHCP	0	0
13	3	Jardim	1	MBBC	RHCP	6	6
13	3	Jardim	2	MBBC	RHCP	3	6
13	3	Jardim	OT	MBBC	RHCP	0	0
13	3	Transilio	1	MNYT	MSPK	1	1
13	3	Transilio	2	MNYT	MSPK	2	1
13	3	Transilio	OT	MNYT	MSPK	0	0
13	3	Jardim	1	MNYT	MSPK	5	4
13	3	Jardim	2	MNYT	MSPK	3	7
13	3	Jardim	OT	MNYT	MSPK	0	0
13	3	Transilio	1	MBD	M13S	4	0
13	3	Transilio	2	MBD	M13S	10	3
13	3	Transilio	OT	MBD	M13S	0	0
13	3	Jardim	1	MBD	M13S	7	4
13	3	Jardim	2	MBD	M13S	7	4
13	3	Jardim	OT	MBD	M13S	0	0
13	3	Transilio	1	MCJ	MS7J	3	3
13	3	Transilio	2	MCJ	MS7J	2	2
13	3	Transilio	OT	MCJ	MS7J	6	5
13	3	Jardim	1	MCJ	MS7J	5	3
13	3	Jardim	2	MCJ	MS7J	5	3
13	3	Jardim	OT	MCJ	MS7J	0	0
13	3	Transilio	1	MTC	MTRS	3	9
13	3	Transilio	2	MTC	MTRS	4	5
13	3	Transilio	OT	MTC	MTRS	0	0
13	3	Jardim	1	MTC	MTRS	1	5
13	3	Jardim	2	MTC	MTRS	2	8
13	3	Jardim	OT	MTC	MTRS	0	0
13	3	Transilio	1	MOD	MBNH	2	0
13	3	Transilio	2	MOD	MBNH	5	2
13	3	Transilio	OT	MOD	MBNH	0	0
13	3	Jardim	1	MOD	MBNH	4	9
13	3	Jardim	2	MOD	MBNH	6	3
13	3	Jardim	OT	MOD	MBNH	0	0
13	4	Jardim	1	MBD	MOD	6	1
13	4	Jardim	2	MBD	MOD	4	1
13	4	Jardim	OT	MBD	MOD	0	0
13	4	Pilot	1	MBD	MOD	2	2
13	4	Pilot	2	MBD	MOD	3	3
13	4	Pilot	OT	MBD	MOD	3	1
13	4	Jardim	1	MNYT	MCJ	2	4
13	4	Jardim	2	MNYT	MCJ	3	6
13	4	Jardim	OT	MNYT	MCJ	0	0
13	4	Pilot	1	MNYT	MCJ	0	5
13	4	Pilot	2	MNYT	MCJ	1	3
13	4	Pilot	OT	MNYT	MCJ	0	0
13	4	Jardim	1	MTC	MBBC	6	5
13	4	Jardim	2	MTC	MBBC	5	2
13	4	Jardim	OT	MTC	MBBC	0	0
13	4	Pilot	1	MTC	MBBC	2	1
13	4	Pilot	2	MTC	MBBC	4	2
13	4	Pilot	OT	MTC	MBBC	0	0
13	4	Jardim	1	M13S	MSPK	1	11
13	4	Jardim	2	M13S	MSPK	2	8
13	4	Jardim	OT	M13S	MSPK	0	0
13	4	Pilot	1	M13S	MSPK	1	3
13	4	Pilot	2	M13S	MSPK	2	7
13	4	Pilot	OT	M13S	MSPK	0	0
13	4	Jardim	1	MTRS	RHCP	8	3
13	4	Jardim	2	MTRS	RHCP	3	3
13	4	Jardim	OT	MTRS	RHCP	0	0
13	4	Pilot	1	MTRS	RHCP	2	1
13	4	Pilot	2	MTRS	RHCP	2	3
13	4	Pilot	OT	MTRS	RHCP	3	1
13	4	Jardim	1	MBNH	MS7J	3	5
13	4	Jardim	2	MBNH	MS7J	6	4
13	4	Jardim	OT	MBNH	MS7J	6	3
13	4	Pilot	1	MBNH	MS7J	5	6
13	4	Pilot	2	MBNH	MS7J	4	1
13	4	Pilot	OT	MBNH	MS7J	0	0
13	5	Pilot	1	MBBC	M13S	6	2
13	5	Pilot	2	MBBC	M13S	2	3
13	5	Pilot	OT	MBBC	M13S	0	0
13	5	Cache	1	MBBC	M13S	2	2
13	5	Cache	2	MBBC	M13S	1	1
13	5	Cache	OT	MBBC	M13S	5	2
13	5	Pilot	1	MNYT	MS7J	2	2
13	5	Pilot	2	MNYT	MS7J	3	5
13	5	Pilot	OT	MNYT	MS7J	0	0
13	5	Cache	1	MNYT	MS7J	7	2
13	5	Cache	2	MNYT	MS7J	1	9
13	5	Cache	OT	MNYT	MS7J	0	0
13	5	Pilot	1	MOD	MTRS	2	0
13	5	Pilot	2	MOD	MTRS	5	4
13	5	Pilot	OT	MOD	MTRS	0	0
13	5	Cache	1	MOD	MTRS	6	4
