season	week	game	half	team1	team2	t1score	t2score
18	5	Jardim	2	NTBT	NOBT	3	9
18	5	Jardim	OT	NTBT	NOBT	0	0
18	5	Catch-22	1	NCT9	NCPH	2	5
18	5	Catch-22	2	NCT9	NCPH	8	3
18	5	Catch-22	OT	NCT9	NCPH	0	0
18	5	Jardim	1	NCT9	NCPH	5	4
18	5	Jardim	2	NCT9	NCPH	11	5
18	5	Jardim	OT	NCT9	NCPH	0	0
18	5	Catch-22	1	BHCP	NCYE	3	2
18	5	Catch-22	2	BHCP	NCYE	4	4
18	5	Catch-22	OT	BHCP	NCYE	0	0
18	5	Jardim	1	BHCP	NCYE	9	1
18	5	Jardim	2	BHCP	NCYE	4	8
18	5	Jardim	OT	BHCP	NCYE	0	0
18	5	Catch-22	1	NRSP	NRTJ	0	8
18	5	Catch-22	2	NRSP	NRTJ	2	6
18	5	Catch-22	OT	NRSP	NRTJ	0	0
18	5	Jardim	1	NRSP	NRTJ	3	6
18	5	Jardim	2	NRSP	NRTJ	4	9
18	5	Jardim	OT	NRSP	NRTJ	0	0
18	5	Catch-22	1	NTCJ	NGFD	7	1
18	5	Catch-22	2	NTCJ	NGFD	3	5
18	5	Catch-22	OT	NTCJ	NGFD	0	0
18	5	Jardim	1	NTCJ	NGFD	4	13
18	5	Jardim	2	NTCJ	NGFD	4	2
18	5	Jardim	OT	NTCJ	NGFD	0	0
18	5	Catch-22	1	N21J	NPMG	2	5
18	5	Catch-22	2	N21J	NPMG	4	2
18	5	Catch-22	OT	N21J	NPMG	0	0
18	5	Jardim	1	N21J	NPMG	9	1
18	5	Jardim	2	N21J	NPMG	6	2
18	5	Jardim	OT	N21J	NPMG	0	0
18	6	Jardim	1	NTBT	BHCP	5	1
18	6	Jardim	2	NTBT	BHCP	6	1
18	6	Jardim	OT	NTBT	BHCP	0	0
18	6	Pilot 2.0	1	NTBT	BHCP	3	2
18	6	Pilot 2.0	2	NTBT	BHCP	5	6
18	6	Pilot 2.0	OT	NTBT	BHCP	2	3
18	6	Jardim	1	NCT9	NRSP	7	5
18	6	Jardim	2	NCT9	NRSP	5	6
18	6	Jardim	OT	NCT9	NRSP	0	0
18	6	Pilot 2.0	1	NCT9	NRSP	4	3
18	6	Pilot 2.0	2	NCT9	NRSP	1	7
18	6	Pilot 2.0	OT	NCT9	NRSP	0	0
18	6	Jardim	1	NTCJ	NCPH	3	5
18	6	Jardim	2	NTCJ	NCPH	4	4
18	6	Jardim	OT	NTCJ	NCPH	0	0
18	6	Pilot 2.0	1	NTCJ	NCPH	2	1
18	6	Pilot 2.0	2	NTCJ	NCPH	3	1
18	6	Pilot 2.0	OT	NTCJ	NCPH	0	0
18	6	Jardim	1	N21J	NOBT	6	3
18	6	Jardim	2	N21J	NOBT	9	5
18	6	Jardim	OT	N21J	NOBT	0	0
18	6	Pilot 2.0	1	N21J	NOBT	0	4
18	6	Pilot 2.0	2	N21J	NOBT	1	3
18	6	Pilot 2.0	OT	N21J	NOBT	0	0
18	6	Jardim	1	NRTJ	NPMG	7	4
18	6	Jardim	2	NRTJ	NPMG	1	4
18	6	Jardim	OT	NRTJ	NPMG	4	9
18	6	Pilot 2.0	1	NRTJ	NPMG	3	4
18	6	Pilot 2.0	2	NRTJ	NPMG	4	5
18	6	Pilot 2.0	OT	NRTJ	NPMG	0	0
18	6	Jardim	1	NCYE	NGFD	2	4
18	6	Jardim	2	NCYE	NGFD	6	4
18	6	Jardim	OT	NCYE	NGFD	1	2
18	6	Pilot 2.0	1	NCYE	NGFD	0	7
18	6	Pilot 2.0	2	NCYE	NGFD	3	2
18	6	Pilot 2.0	OT	NCYE	NGFD	0	0
18	7	Pilot 2.0	1	NTBT	NPMG	5	1
18	7	Pilot 2.0	2	NTBT	NPMG	4	3
18	7	Pilot 2.0	OT	NTBT	NPMG	0	0
18	7	EMERALD	1	NTBT	NPMG	3	3
18	7	EMERALD	2	NTBT	NPMG	5	2
18	7	EMERALD	OT	NTBT	NPMG	0	0
18	7	Pilot 2.0	1	NCT9	NGFD	3	5
18	7	Pilot 2.0	2	NCT9	NGFD	0	4
18	7	Pilot 2.0	OT	NCT9	NGFD	0	0
18	7	EMERALD	1	NCT9	NGFD	4	5
18	7	EMERALD	2	NCT9	NGFD	14	7
18	7	EMERALD	OT	NCT9	NGFD	0	0
18	7	Pilot 2.0	1	BHCP	NTCJ	4	1
18	7	Pilot 2.0	2	BHCP	NTCJ	5	2
18	7	Pilot 2.0	OT	BHCP	NTCJ	0	0
18	7	EMERALD	1	BHCP	NTCJ	2	5
18	7	EMERALD	2	BHCP	NTCJ	6	3
18	7	EMERALD	OT	BHCP	NTCJ	6	4
18	7	Pilot 2.0	1	NRSP	N21J	4	2
18	7	Pilot 2.0	2	NRSP	N21J	5	1
18	7	Pilot 2.0	OT	NRSP	N21J	0	0
18	7	EMERALD	1	NRSP	N21J	5	3
18	7	EMERALD	2	NRSP	N21J	7	7
18	7	EMERALD	OT	NRSP	N21J	0	0
18	7	Pilot 2.0	1	NCPH	NRTJ	2	3
18	7	Pilot 2.0	2	NCPH	NRTJ	1	5
18	7	Pilot 2.0	OT	NCPH	NRTJ	0	0
18	7	EMERALD	1	NCPH	NRTJ	5	2
18	7	EMERALD	2	NCPH	NRTJ	6	4
18	7	EMERALD	OT	NCPH	NRTJ	0	0
18	7	Pilot 2.0	1	NOBT	NCYE	2	2
18	7	Pilot 2.0	2	NOBT	NCYE	4	1
18	7	Pilot 2.0	OT	NOBT	NCYE	0	0
18	7	EMERALD	1	NOBT	NCYE	1	3
18	7	EMERALD	2	NOBT	NCYE	5	4
18	7	EMERALD	OT	NOBT	NCYE	0	0
19	1	Pilot 2.0	1	NFBM	NPRE	3	5
19	1	Pilot 2.0	2	NFBM	NPRE	2	6
19	1	Pilot 2.0	OT	NFBM	NPRE	0	0
19	1	Jardim	1	NFBM	NPRE	3	8
19	1	Jardim	2	NFBM	NPRE	1	8
19	1	Jardim	OT	NFBM	NPRE	0	0
19	1	Pilot 2.0	1	NLBM	NDNO	5	4
19	1	Pilot 2.0	2	NLBM	NDNO	3	6
19	1	Pilot 2.0	OT	NLBM	NDNO	0	0
19	1	Jardim	1	NLBM	NDNO	10	3
19	1	Jardim	2	NLBM	NDNO	7	3
19	1	Jardim	OT	NLBM	NDNO	0	0
19	1	Pilot 2.0	1	NGCA	NRKT	2	2
19	1	Pilot 2.0	2	NGCA	NRKT	2	5
19	1	Pilot 2.0	OT	NGCA	NRKT	0	0
19	1	Jardim	1	NGCA	NRKT	4	3
19	1	Jardim	2	NGCA	NRKT	3	6
19	1	Jardim	OT	NGCA	NRKT	0	0
19	1	Pilot 2.0	1	NVIL	NSC	1	4
19	1	Pilot 2.0	2	NVIL	NSC	2	3
19	1	Pilot 2.0	OT	NVIL	NSC	0	0
19	1	Jardim	1	NVIL	NSC	9	9
19	1	Jardim	2	NVIL	NSC	2	9
19	1	Jardim	OT	NVIL	NSC	0	0
19	1	Pilot 2.0	1	NDOR	NDND	2	5
19	1	Pilot 2.0	2	NDOR	NDND	5	3
19	1	Pilot 2.0	OT	NDOR	NDND	0	0
19	1	Jardim	1	NDOR	NDND	3	5
19	1	Jardim	2	NDOR	NDND	2	3
19	1	Jardim	OT	NDOR	NDND	0	0
19	2	Jardim	1	NFBM	NGCA	3	7
19	2	Jardim	2	NFBM	NGCA	6	0
19	2	Jardim	OT	NFBM	NGCA	0	0
19	2	Rush	1	NFBM	NGCA	3	2
19	2	Rush	2	NFBM	NGCA	6	4
19	2	Rush	OT	NFBM	NGCA	0	0
19	2	Jardim	1	NLBM	NDND	10	1
19	2	Jardim	2	NLBM	NDND	8	7
19	2	Jardim	OT	NLBM	NDND	0	0
19	2	Rush	1	NLBM	NDND	4	5
19	2	Rush	2	NLBM	NDND	4	5
19	2	Rush	OT	NLBM	NDND	0	0
19	2	Jardim	1	NDNO	NDOR	9	2
19	2	Jardim	2	NDNO	NDOR	15	2
19	2	Jardim	OT	NDNO	NDOR	0	0
19	2	Rush	1	NDNO	NDOR	5	4
19	2	Rush	2	NDNO	NDOR	4	4
19	2	Rush	OT	NDNO	NDOR	0	0
19	2	Jardim	1	NRKT	NVIL	6	7
19	2	Jardim	2	NRKT	NVIL	3	6
19	2	Jardim	OT	NRKT	NVIL	0	0
19	2	Rush	1	NRKT	NVIL	1	4
19	2	Rush	2	NRKT	NVIL	4	8
19	2	Rush	OT	NRKT	NVIL	0	0
19	2	Jardim	1	NSC	NPRE	4	2
19	2	Jardim	2	NSC	NPRE	4	4
19	2	Jardim	OT	NSC	NPRE	0	0
19	2	Rush	1	NSC	NPRE	2	3
19	2	Rush	2	NSC	NPRE	2	4
19	2	Rush	OT	NSC	NPRE	0	0
19	3	Rush	1	NFBM	NDNO	4	3
19	3	Rush	2	NFBM	NDNO	1	7
19	3	Rush	OT	NFBM	NDNO	0	0
19	3	Scorpio	1	NFBM	NDNO	1	5
19	3	Scorpio	2	NFBM	NDNO	3	4
19	3	Scorpio	OT	NFBM	NDNO	0	0
19	3	Rush	1	NLBM	NDOR	4	1
19	3	Rush	2	NLBM	NDOR	5	0
19	3	Rush	OT	NLBM	NDOR	0	0
19	3	Scorpio	1	NLBM	NDOR	5	2
19	3	Scorpio	2	NLBM	NDOR	7	6
19	3	Scorpio	OT	NLBM	NDOR	0	0
19	3	Rush	1	NGCA	NSC	9	0
19	3	Rush	2	NGCA	NSC	4	6
19	3	Rush	OT	NGCA	NSC	0	0
19	3	Scorpio	1	NGCA	NSC	2	4
19	3	Scorpio	2	NGCA	NSC	3	2
19	3	Scorpio	OT	NGCA	NSC	0	0
19	3	Rush	1	NRKT	NPRE	2	5
19	3	Rush	2	NRKT	NPRE	0	10
19	3	Rush	OT	NRKT	NPRE	0	0
19	3	Scorpio	1	NRKT	NPRE	2	8
19	3	Scorpio	2	NRKT	NPRE	2	4
19	3	Scorpio	OT	NRKT	NPRE	0	0
19	3	Rush	1	NVIL	NDND	2	5
19	3	Rush	2	NVIL	NDND	3	4
19	3	Rush	OT	NVIL	NDND	0	0
19	3	Scorpio	1	NVIL	NDND	1	4
19	3	Scorpio	2	NVIL	NDND	1	3
19	3	Scorpio	OT	NVIL	NDND	0	0
19	4	Scorpio	1	NFBM	NRKT	0	5
19	4	Scorpio	2	NFBM	NRKT	4	3
19	4	Scorpio	OT	NFBM	NRKT	0	0
19	4	Cedar	1	NFBM	NRKT	6	4
19	4	Cedar	2	NFBM	NRKT	8	3
19	4	Cedar	OT	NFBM	NRKT	0	0
19	4	Scorpio	1	NLBM	NVIL	4	2
19	4	Scorpio	2	NLBM	NVIL	9	2
19	4	Scorpio	OT	NLBM	NVIL	0	0
19	4	Cedar	1	NLBM	NVIL	8	0
19	4	Cedar	2	NLBM	NVIL	4	2
19	4	Cedar	OT	NLBM	NVIL	0	0
19	4	Scorpio	1	NGCA	NDND	3	5
19	4	Scorpio	2	NGCA	NDND	4	4
19	4	Scorpio	OT	NGCA	NDND	0	0
19	4	Cedar	1	NGCA	NDND	1	6
19	4	Cedar	2	NGCA	NDND	4	3
19	4	Cedar	OT	NGCA	NDND	0	0
19	4	Scorpio	1	NDNO	NSC	2	4
19	4	Scorpio	2	NDNO	NSC	2	8
19	4	Scorpio	OT	NDNO	NSC	0	0
19	4	Cedar	1	NDNO	NSC	3	5
19	4	Cedar	2	NDNO	NSC	6	4
19	4	Cedar	OT	NDNO	NSC	3	2
19	4	Scorpio	1	NDOR	NPRE	2	10
19	4	Scorpio	2	NDOR	NPRE	3	1
19	4	Scorpio	OT	NDOR	NPRE	0	0
19	4	Cedar	1	NDOR	NPRE	7	1
19	4	Cedar	2	NDOR	NPRE	5	3
19	4	Cedar	OT	NDOR	NPRE	0	0
19	5	Cedar	1	NFBM	NSC	4	5
19	5	Cedar	2	NFBM	NSC	2	6
19	5	Cedar	OT	NFBM	NSC	0	0
19	5	EMERALD	1	NFBM	NSC	9	2
19	5	EMERALD	2	NFBM	NSC	5	7
19	5	EMERALD	OT	NFBM	NSC	0	0
19	5	Cedar	1	NLBM	NGCA	3	3
19	5	Cedar	2	NLBM	NGCA	5	5
19	5	Cedar	OT	NLBM	NGCA	4	7
19	5	EMERALD	1	NLBM	NGCA	0	1
19	5	EMERALD	2	NLBM	NGCA	2	7
19	5	EMERALD	OT	NLBM	NGCA	0	0
19	5	Cedar	1	NDNO	NVIL	8	4
19	5	Cedar	2	NDNO	NVIL	9	5
19	5	Cedar	OT	NDNO	NVIL	0	0
19	5	EMERALD	1	NDNO	NVIL	1	10
19	5	EMERALD	2	NDNO	NVIL	6	9
19	5	EMERALD	OT	NDNO	NVIL	0	0
19	5	Cedar	1	NRKT	NDOR	2	8
19	5	Cedar	2	NRKT	NDOR	4	7
19	5	Cedar	OT	NRKT	NDOR	0	0
19	5	EMERALD	1	NRKT	NDOR	8	3
19	5	EMERALD	2	NRKT	NDOR	3	2
19	5	EMERALD	OT	NRKT	NDOR	0	0
19	5	Cedar	1	NDND	NPRE	4	11
19	5	Cedar	2	NDND	NPRE	2	7
19	5	Cedar	OT	NDND	NPRE	0	0
19	5	EMERALD	1	NDND	NPRE	1	4
19	5	EMERALD	2	NDND	NPRE	4	6
19	5	EMERALD	OT	NDND	NPRE	0	0
19	6	EMERALD	1	NFBM	NDOR	6	8
19	6	EMERALD	2	NFBM	NDOR	6	4
19	6	EMERALD	OT	NFBM	NDOR	7	12
19	6	Transilio	1	NFBM	NDOR	3	3
19	6	Transilio	2	NFBM	NDOR	1	2
19	6	Transilio	OT	NFBM	NDOR	0	0
19	6	EMERALD	1	NLBM	NPRE	5	5
19	6	EMERALD	2	NLBM	NPRE	3	5
19	6	EMERALD	OT	NLBM	NPRE	0	0
19	6	Transilio	1	NLBM	NPRE	2	5
19	6	Transilio	2	NLBM	NPRE	2	5
19	6	Transilio	OT	NLBM	NPRE	0	0
19	6	EMERALD	1	NGCA	NVIL	4	4
19	6	EMERALD	2	NGCA	NVIL	6	1
19	6	EMERALD	OT	NGCA	NVIL	0	0
19	6	Transilio	1	NGCA	NVIL	2	2
19	6	Transilio	2	NGCA	NVIL	4	4
19	6	Transilio	OT	NGCA	NVIL	2	6
19	6	EMERALD	1	NDNO	NDND	8	4
19	6	EMERALD	2	NDNO	NDND	3	3
19	6	EMERALD	OT	NDNO	NDND	0	0
19	6	Transilio	1	NDNO	NDND	1	4
19	6	Transilio	2	NDNO	NDND	2	4
19	6	Transilio	OT	NDNO	NDND	0	0
19	6	EMERALD	1	NRKT	NSC	7	4
19	6	EMERALD	2	NRKT	NSC	2	4
19	6	EMERALD	OT	NRKT	NSC	0	0
19	6	Transilio	1	NRKT	NSC	4	5
19	6	Transilio	2	NRKT	NSC	7	1
19	6	Transilio	OT	NRKT	NSC	0	0
19	7	Transilio	1	NFBM	NLBM	8	3
19	7	Transilio	2	NFBM	NLBM	3	4
19	7	Transilio	OT	NFBM	NLBM	0	0
19	7	Pilot 2.0	1	NFBM	NLBM	2	3
19	7	Pilot 2.0	2	NFBM	NLBM	1	4
19	7	Pilot 2.0	OT	NFBM	NLBM	0	0
19	7	Transilio	1	NGCA	NPRE	3	2
19	7	Transilio	2	NGCA	NPRE	3	2
19	7	Transilio	OT	NGCA	NPRE	0	0
19	7	Pilot 2.0	1	NGCA	NPRE	1	6
19	7	Pilot 2.0	2	NGCA	NPRE	4	5
19	7	Pilot 2.0	OT	NGCA	NPRE	0	0
19	7	Transilio	1	NDNO	NRKT	3	3
19	7	Transilio	2	NDNO	NRKT	6	3
19	7	Transilio	OT	NDNO	NRKT	0	0
19	7	Pilot 2.0	1	NDNO	NRKT	5	2
19	7	Pilot 2.0	2	NDNO	NRKT	3	2
19	7	Pilot 2.0	OT	NDNO	NRKT	0	0
19	7	Transilio	1	NVIL	NDOR	1	2
19	7	Transilio	2	NVIL	NDOR	7	0
19	7	Transilio	OT	NVIL	NDOR	0	0
19	7	Pilot 2.0	1	NVIL	NDOR	9	0
19	7	Pilot 2.0	2	NVIL	NDOR	7	2
19	7	Pilot 2.0	OT	NVIL	NDOR	0	0
19	7	Transilio	1	NSC	NDND	3	4
19	7	Transilio	2	NSC	NDND	3	2
19	7	Transilio	OT	NSC	NDND	2	3
19	7	Pilot 2.0	1	NSC	NDND	6	2
19	7	Pilot 2.0	2	NSC	NDND	2	1
19	7	Pilot 2.0	OT	NSC	NDND	0	0
